Nome da instituicao;Sigla da instituicao;Nome da base de dados;Sigla da base de dados;Responsavel pelo registro;Numero do registro no portal;Numero do registro na base de dados;Data do registro;Data do evento;Data de Carencia;Nome cientifico;Nome comum;Nome cientifico na base de dados;Nivel taxonomico;Numero de individuos;Reino;Filo;Classe;Ordem;Familia;Genero;Especie;Estado de conservacao;Categoria de Ameaca;Localidade;Pais;Estado/Provincia;Municipio;Status de Sensibilidade;Latitude;Longitude;Outras informacoes da localidade;Jurisdicao;Destino do Material
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030807;393;26/02/2011;Sem Informações;30/10/2017;Cheilolejeunea;Sem Informações;Cheilolejeunea rigidula (Nees ex Mont.) R.M. Schust.;genus;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030811;373;26/02/2011;Sem Informações;30/10/2017;Acanthocoleus aberrans;Sem Informações;Acanthocoleus aberrans (Lindenb. & Gottsche) Kruijt;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Acanthocoleus;Acanthocoleus aberrans;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030812;377;26/02/2011;Sem Informações;30/10/2017;Lejeunea flava;Sem Informações;Lejeunea flava (Sw.) Nees;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;Lejeunea flava;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030813;479;09/03/2011;Sem Informações;30/10/2017;Lejeunea flava;Sem Informações;Lejeunea flava (Sw.) Nees;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;Lejeunea flava;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Pico do Desejado e Floresta de Samambaias. Tronco morto.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5211111;-29.3275;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030814;488;09/03/2011;Sem Informações;30/10/2017;Lejeunea flava;Sem Informações;Lejeunea flava (Sw.) Nees;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;Lejeunea flava;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Pico do Desejado e Floresta de Samambaias. Tronco morto.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5211111;-29.3275;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030815;366;26/02/2011;Sem Informações;30/10/2017;Cheilolejeunea;Sem Informações;Cheilolejeunea rigidula (Nees ex Mont.) R.M. Schust.;genus;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Solo.;Brasil;Espírito Santo;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030816;480;09/03/2011;Sem Informações;30/10/2017;Lejeunea flava;Sem Informações;Lejeunea flava (Sw.) Nees;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;Lejeunea flava;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Pico do Desejado e Floresta de Samambaias. Tronco morto.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5211111;-29.3275;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030817;80;18/06/2010;Sem Informações;30/10/2017;Leucolejeunea;Sem Informações;Leucolejeunea unciloba (Lindenb.) A. Evans;genus;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Leucolejeunea;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Pico do Desejado e Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5263889;-29.235;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030819;371;26/02/2011;Sem Informações;30/10/2017;Acanthocoleus aberrans;Sem Informações;Acanthocoleus aberrans (Lindenb. & Gottsche) Kruijt;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Acanthocoleus;Acanthocoleus aberrans;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030820;386;26/02/2011;Sem Informações;30/10/2017;Lejeunea flava;Sem Informações;Lejeunea flava (Sw.) Nees;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;Lejeunea flava;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030821;100;18/06/2010;Sem Informações;30/10/2017;Lejeunea flava;Sem Informações;Lejeunea flava (Sw.) Nees;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;Lejeunea flava;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Pico do Desejado, Floresta de Samambaias. Sobre o solo, na trilha das florestas de samambaias.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5263889;-29.235;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030822;362;26/02/2011;Sem Informações;30/10/2017;Lejeunea flava;Sem Informações;Lejeunea flava (Sw.) Nees;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Lejeunea;Lejeunea flava;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Solo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030823;481;09/03/2011;Sem Informações;30/10/2017;Cheilolejeunea;Sem Informações;Cheilolejeunea rigidula (Nees ex Mont.) R.M. Schust.;genus;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Pico do Desejado e Floresta de Samambaias. Tronco morto.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5211111;-29.3275;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030825;375;26/02/2011;Sem Informações;30/10/2017;Acanthocoleus aberrans;Sem Informações;Acanthocoleus aberrans (Lindenb. & Gottsche) Kruijt;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Acanthocoleus;Acanthocoleus aberrans;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030827;370;26/02/2011;Sem Informações;30/10/2017;Acanthocoleus aberrans;Sem Informações;Acanthocoleus aberrans (Lindenb. & Gottsche) Kruijt;species;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Acanthocoleus;Acanthocoleus aberrans;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Floresta de Samambaias. Tronco vivo.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01030828;607;25/03/2011;Sem Informações;30/10/2017;Cheilolejeunea;Sem Informações;Cheilolejeunea rigidula (Nees ex Mont.) R.M. Schust.;genus;Sem Informações;Sem Informações;Marchantiophyta;Jungermanniopsida;Porellales;Lejeuneaceae;Cheilolejeunea;Sem Informações;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, pico do Desejado, Floresta de Samambaia e Fazendinha. Tronco morto.;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5211111;-29.3275;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;J.P.L. Braga;RB00995857;140;20/08/2013;Sem Informações;30/10/2017;Eugenia;Sem Informações;Eugenia;genus;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Myrtaceae;Eugenia;Sem Informações;Espécie Ameaçada;Em Perigo;APA da Pedra Branca, beira de curso d´água.;Brasil;Minas Gerais;Caldas;Espécie não Sensível;-21.9552778;-23.5911111;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.P. Bertoncini;RB01184797;807;01/10/1997;Sem Informações;30/10/2017;Matayba elaeagnoides;Sem Informações;Matayba elaeagnoides Radlk.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Sapindales;Sapindaceae;Matayba;Matayba elaeagnoides;Espécie não Ameaçada;Sem Informações;Aldeia Guarani,;Brasil;São Paulo;Avaí;Espécie não Sensível;-22.1666667;-22.3333333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;G.J. Shepherd;RB01220963;97-52;17/02/1997;Sem Informações;30/10/2017;Valeriana glaziovii;Sem Informações;Valeriana glaziovii Taub.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Dipsacales;Valerianaceae;Valeriana;Valeriana glaziovii;Espécie Ameaçada;Em Perigo;Crista da montanha vizinha à Pedra da Mina.;Brasil;São Paulo;Queluz;Espécie não Sensível;-22.8341666;-22.4188889;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L.S. Leoni;RB01221290;s.n.;03/11/1989;Sem Informações;30/10/2017;Grandiphyllum auricula;Sem Informações;Grandiphyllum auricula (Vell.) Docha Neto;species;Sem Informações;Sem Informações;Magnoliophyta;Liliopsida;Asparagales;Orchidaceae;Grandiphyllum;Grandiphyllum auricula;Espécie não Ameaçada;Sem Informações;Córrego da Água Limpa;Brasil;Minas Gerais;Carangola;Espécie não Sensível;-20.7666667;-24.35;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;C. Snak;RB01308137;208;28/10/2008;Sem Informações;30/10/2017;Anadenanthera colubrina;Sem Informações;Anadenanthera colubrina (Vell.) Brenan;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Anadenanthera;Anadenanthera colubrina;Espécie não Ameaçada;Sem Informações;Parque Ecológico Paulo Gorski.;Brasil;Paraná;Cascavel;Espécie não Sensível;-24.9372222;-24.9713889;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;C. Snak;RB01308138;Sem Informações;28/03/2008;Sem Informações;30/10/2017;Zornia orbiculata;Sem Informações;Zornia orbiculata Mohlenbr.;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Zornia;Zornia orbiculata;Espécie não Ameaçada;Sem Informações;Parque Ecológico Paulo Gorski.;Brasil;Paraná;Cascavel;Espécie não Sensível;-24.9372222;-24.9713889;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;C. Snak;RB01308139;105;28/03/2008;Sem Informações;30/10/2017;Mimosa flocculosa;Sem Informações;Mimosa flocculosa Burkart;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Mimosa;Mimosa flocculosa;Espécie não Ameaçada;Sem Informações;Parque Ecológico Paulo Gorski.;Brasil;Paraná;Cascavel;Espécie não Sensível;-24.9372222;-24.9713889;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;C. Snak;RB01308142;127;16/05/2008;Sem Informações;30/10/2017;Mimosa flocculosa;Sem Informações;Mimosa flocculosa Burkart;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Fabales;Fabaceae;Mimosa;Mimosa flocculosa;Espécie não Ameaçada;Sem Informações;Parque Ecológico Paulo Gorski.;Brasil;Paraná;Cascavel;Espécie não Sensível;-24.9372222;-24.9713889;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;O.T. Aguiar;RB01310334;1022;13/03/2002;Sem Informações;30/10/2017;Eugenia capitulifera;Sem Informações;Eugenia capitulifera O.Berg;species;Sem Informações;Sem Informações;Magnoliophyta;Magnoliopsida;Myrtales;Myrtaceae;Eugenia;Eugenia capitulifera;Espécie não Ameaçada;Sem Informações;Parque Estadual Carlos Botelho, grade 1. Projeto Método de inventário da biodiversidade arbórea, BIOTA/FAPESP.;Brasil;São Paulo;São Miguel Arcanjo;Espécie não Sensível;-24.0541667;-24.0666667;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;L. G. Temponi;RB01335493;1293;25/04/2017;Sem Informações;30/10/2017;Phymatidium falcifolium;Sem Informações;Phymatidium tillandsioides Barb.Rodr.;species;Sem Informações;Sem Informações;Magnoliophyta;Liliopsida;Asparagales;Orchidaceae;Phymatidium;Phymatidium falcifolium;Espécie não Ameaçada;Sem Informações;Sem Informações;Brasil;Minas Gerais;Espera Feliz;Espécie não Sensível;-20.4777778;-21.8294445;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01325268;505;09/03/2011;Sem Informações;30/10/2017;Isopterygium tenerifolium;Sem Informações;Isopterygium tenerifolium Mitt.;species;Sem Informações;Sem Informações;Bryophyta;Bryopsida;Hypnales;Hypnaceae;Isopterygium;Isopterygium tenerifolium;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, Pico do Desejado e Floresta de Samambaias. Tronco morto;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5211111;-29.3275;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01325269;77;18/06/2010;Sem Informações;30/10/2017;Campylopus pilifer;Sem Informações;Campylopus pilifer Brid.;species;Sem Informações;Sem Informações;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Campylopus;Campylopus pilifer;Espécie não Ameaçada;Sem Informações;Ilha da Trindade, POIT - Posto Oceanográfico da Ilha da Trindade. Topo da montanha no solo;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5263889;-29.235;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01325270;396;26/02/2011;Sem Informações;30/10/2017;Isopterygium tenerifolium;Sem Informações;Isopterygium tenerifolium Mitt.;species;Sem Informações;Sem Informações;Bryophyta;Bryopsida;Hypnales;Hypnaceae;Isopterygium;Isopterygium tenerifolium;Espécie não Ameaçada;Sem Informações;Ilha da Trindade: Ilha da Trindade, Floresta de Samambaias. Tronco vivo;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5163889;-29.3508333;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01325274;76;18/06/2010;Sem Informações;30/10/2017;Campylopus pilifer;Sem Informações;Campylopus pilifer Brid.;species;Sem Informações;Sem Informações;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Campylopus;Campylopus pilifer;Espécie não Ameaçada;Sem Informações;Ilha da Trindade: Ilha da Trindade, POIT - Posto Oceanográfico da Ilha da Trindade. Sobre o solo, no topo da montanha;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5263889;-29.235;Sem Informações;Sem Informações;Sem Informações
Sem Informações;JBRJ;Herbário do Jardim Botânico do Rio de Janeiro;RB;A.L.A. Faria;RB01325276;78;18/06/2010;Sem Informações;30/10/2017;Campylopus pilifer;Sem Informações;Campylopus pilifer Brid.;species;Sem Informações;Sem Informações;Bryophyta;Bryopsida;Dicranales;Dicranaceae;Campylopus;Campylopus pilifer;Espécie não Ameaçada;Sem Informações;Ilha da Trindade: Ilha da Trindade, POIT - Posto Oceanográfico da Ilha da Trindade. Na trilha, sobre solo;Brasil;Sem Informações;Sem Informações;Espécie não Sensível;-20.5263889;-29.235;Sem Informações;Sem Informações;Sem Informações
